t_s,ref_pos_kPa,P_pos_kPa,ref_neg_kPa,P_neg_kPa,u_mi_pos,u_ma_pos,u_at_pos,u_mi_neg,u_ma_neg,u_at_neg
0.3520,101.3250,273.9302,101.3250,75.7932,0.00,0.00,11.80,0.00,0.00,5.60
0.3540,101.3250,273.1200,101.3250,75.8668,0.00,0.00,11.85,0.00,0.00,5.63
0.3560,101.3250,272.3105,101.3250,75.9401,0.00,0.00,11.90,0.00,0.00,5.65
0.3580,101.3250,271.5017,101.3250,76.0132,0.00,0.00,11.95,0.00,0.00,5.68
0.3600,101.3250,270.6938,101.3250,76.0861,0.00,0.00,12.00,0.00,0.00,5.70
0.3620,101.3250,269.8866,101.3250,76.1588,0.00,0.00,12.05,0.00,0.00,5.73
0.3640,101.3250,269.0805,101.3250,76.2312,0.00,0.00,12.10,0.00,0.00,5.75
0.3660,101.3250,268.2753,101.3250,76.3033,0.00,0.00,12.15,0.00,0.00,5.78
0.3680,101.3250,267.4711,101.3250,76.3752,0.00,0.00,12.20,0.00,0.00,5.80
0.3700,101.3250,266.6680,101.3250,76.4469,0.00,0.00,12.25,0.00,0.00,5.83
0.3720,101.3250,265.8661,101.3250,76.5184,0.00,0.00,12.30,0.00,0.00,5.85
0.3740,101.3250,265.0654,101.3250,76.5896,0.00,0.00,12.35,0.00,0.00,5.88
0.3760,101.3250,264.2659,101.3250,76.6605,0.00,0.00,12.40,0.00,0.00,5.90
0.3780,101.3250,263.4678,101.3250,76.7312,0.00,0.00,12.45,0.00,0.00,5.93
0.3800,101.3250,262.6710,101.3250,76.8017,0.00,0.00,12.50,0.00,0.00,5.95
0.3820,101.3250,261.8756,101.3250,76.8719,0.00,0.00,12.55,0.00,0.00,5.98
0.3840,101.3250,261.0816,101.3250,76.9419,0.00,0.00,12.60,0.00,0.00,6.00
0.3860,101.3250,260.2891,101.3250,77.0117,0.00,0.00,12.64,0.00,0.00,6.03
0.3880,101.3250,259.4982,101.3250,77.0812,0.00,0.00,12.69,0.00,0.00,6.05
0.3900,101.3250,258.7088,101.3250,77.1504,0.00,0.00,12.74,0.00,0.00,6.07
0.3920,101.3250,257.9211,101.3250,77.2195,0.00,0.00,12.79,0.00,0.00,6.10
0.3940,101.3250,257.1351,101.3250,77.2882,0.00,0.00,12.83,0.00,0.00,6.12
0.3960,101.3250,256.3507,101.3250,77.3568,0.00,0.00,12.88,0.00,0.00,6.15
0.3980,101.3250,255.5681,101.3250,77.4251,0.00,0.00,12.93,0.00,0.00,6.17
0.4000,101.3250,254.7873,101.3250,77.4931,0.00,0.00,12.97,0.00,0.00,6.19
0.4020,101.3250,254.0084,101.3250,77.5609,0.00,0.00,13.02,0.00,0.00,6.22
0.4040,101.3250,253.2313,101.3250,77.6284,0.00,0.00,13.06,0.00,0.00,6.24
0.4060,101.3250,252.4562,101.3250,77.6958,0.00,0.00,13.11,0.00,0.00,6.27
0.4080,101.3250,251.6830,101.3250,77.7628,0.00,0.00,13.16,0.00,0.00,6.29
0.4100,101.3250,250.9118,101.3250,77.8296,0.00,0.00,13.20,0.00,0.00,6.31
0.4120,101.3250,250.1426,101.3250,77.8962,0.00,0.00,13.25,0.00,0.00,6.34
0.4140,101.3250,249.3755,101.3250,77.9626,0.00,0.00,13.29,0.00,0.00,6.36
0.4160,101.3250,248.6106,101.3250,78.0286,0.00,0.00,13.33,0.00,0.00,6.38
0.4180,101.3250,247.8477,101.3250,78.0945,0.00,0.00,13.38,0.00,0.00,6.41
0.4200,101.3250,247.0871,101.3250,78.1601,0.00,0.00,13.42,0.00,0.00,6.43
0.4220,101.3250,246.3287,101.3250,78.2255,0.00,0.00,13.47,0.00,0.00,6.45
0.4240,101.3250,245.5725,101.3250,78.2906,0.00,0.00,13.51,0.00,0.00,6.48
0.4260,101.3250,244.8186,101.3250,78.3554,0.00,0.00,13.55,0.00,0.00,6.50
0.4280,101.3250,244.0670,101.3250,78.4201,0.00,0.00,13.60,0.00,0.00,6.52
0.4300,101.3250,243.3177,101.3250,78.4845,0.00,0.00,13.64,0.00,0.00,6.54
0.4320,101.3250,242.5709,101.3250,78.5486,0.00,0.00,13.68,0.00,0.00,6.57
0.4340,101.3250,241.8264,101.3250,78.6125,0.00,0.00,13.72,0.00,0.00,6.59
0.4360,101.3250,241.0843,101.3250,78.6762,0.00,0.00,13.77,0.00,0.00,6.61
0.4380,101.3250,240.3448,101.3250,78.7396,0.00,0.00,13.81,0.00,0.00,6.64
0.4400,101.3250,239.6077,101.3250,78.8028,0.00,0.00,13.85,0.00,0.00,6.66
0.4420,101.3250,238.8731,101.3250,78.8657,0.00,0.00,13.89,0.00,0.00,6.68
0.4440,101.3250,238.1410,101.3250,78.9284,0.00,0.00,13.93,0.00,0.00,6.70
0.4460,101.3250,237.4115,101.3250,78.9909,0.00,0.00,13.97,0.00,0.00,6.73
0.4480,101.3250,236.6846,101.3250,79.0531,0.00,0.00,14.01,0.00,0.00,6.75
0.4500,101.3250,235.9603,101.3250,79.1151,0.00,0.00,14.05,0.00,0.00,6.77
0.4520,101.3250,235.2387,101.3250,79.1768,0.00,0.00,14.10,0.00,0.00,6.79
0.4540,101.3250,234.5197,101.3250,79.2383,0.00,0.00,14.14,0.00,0.00,6.81
0.4560,101.3250,233.8034,101.3250,79.2996,0.00,0.00,14.18,0.00,0.00,6.84
0.4580,101.3250,233.0897,101.3250,79.3606,0.00,0.00,14.22,0.00,0.00,6.86
0.4600,101.3250,232.3788,101.3250,79.4214,0.00,0.00,14.25,0.00,0.00,6.88
0.4620,101.3250,231.6706,101.3250,79.4820,0.00,0.00,14.29,0.00,0.00,6.90
0.4640,101.3250,230.9652,101.3250,79.5423,0.00,0.00,14.33,0.00,0.00,6.92
0.4660,101.3250,230.2626,101.3250,79.6024,0.00,0.00,14.37,0.00,0.00,6.95
0.4680,101.3250,229.5627,101.3250,79.6622,0.00,0.00,14.41,0.00,0.00,6.97
0.4700,101.3250,228.8657,101.3250,79.7218,0.00,0.00,14.45,0.00,0.00,6.99
0.4720,101.3250,228.1715,101.3250,79.7812,0.00,0.00,14.49,0.00,0.00,7.01
0.4740,101.3250,227.4801,101.3250,79.8404,0.00,0.00,14.53,0.00,0.00,7.03
0.4760,101.3250,226.7916,101.3250,79.8993,0.00,0.00,14.56,0.00,0.00,7.05
0.4780,101.3250,226.1059,101.3250,79.9580,0.00,0.00,14.60,0.00,0.00,7.08
0.4800,101.3250,225.4231,101.3250,80.0164,0.00,0.00,14.64,0.00,0.00,7.10
0.4820,101.3250,224.7433,101.3250,80.0746,0.00,0.00,14.68,0.00,0.00,7.12
0.4840,101.3250,224.0663,101.3250,80.1326,0.00,0.00,14.71,0.00,0.00,7.14
0.4860,101.3250,223.3922,101.3250,80.1904,0.00,0.00,14.75,0.00,0.00,7.16
0.4880,101.3250,222.7211,101.3250,80.2479,0.00,0.00,14.79,0.00,0.00,7.18
0.4900,101.3250,222.0529,101.3250,80.3052,0.00,0.00,14.82,0.00,0.00,7.20
0.4920,101.3250,221.3877,101.3250,80.3623,0.00,0.00,14.86,0.00,0.00,7.22
0.4940,101.3250,220.7254,101.3250,80.4191,0.00,0.00,14.89,0.00,0.00,7.24
0.4960,101.3250,220.0661,101.3250,80.4757,0.00,0.00,14.93,0.00,0.00,7.27
0.4980,101.3250,219.4098,101.3250,80.5321,0.00,0.00,14.97,0.00,0.00,7.29
0.5000,101.3250,218.7564,101.3250,80.5883,0.00,0.00,15.00,0.00,0.00,7.31
0.5020,101.3250,218.1061,101.3250,80.6442,0.00,0.00,15.04,0.00,0.00,7.33
0.5040,101.3250,217.4587,101.3250,80.7000,0.00,0.00,15.07,0.00,0.00,7.35
0.5060,101.3250,216.8144,101.3250,80.7555,0.00,0.00,15.11,0.00,0.00,7.37
0.5080,101.3250,216.1730,101.3250,80.8107,0.00,0.00,15.14,0.00,0.00,7.39
0.5100,101.3250,215.5347,101.3250,80.8658,0.00,0.00,15.18,0.00,0.00,7.41
0.5120,101.3250,214.8994,101.3250,80.9206,0.00,0.00,15.21,0.00,0.00,7.43
0.5140,101.3250,214.2671,101.3250,80.9752,0.00,0.00,15.24,0.00,0.00,7.45
0.5160,101.3250,213.6379,101.3250,81.0296,0.00,0.00,15.28,0.00,0.00,7.47
0.5180,101.3250,213.0117,101.3250,81.0838,0.00,0.00,15.31,0.00,0.00,7.49
0.5200,101.3250,212.3885,101.3250,81.1377,0.00,0.00,15.35,0.00,0.00,7.51
0.5220,101.3250,211.7683,101.3250,81.1914,0.00,0.00,15.38,0.00,0.00,7.53
0.5240,101.3250,211.1512,101.3250,81.2450,0.00,0.00,15.41,0.00,0.00,7.55
0.5260,101.3250,210.5371,101.3250,81.2983,0.00,0.00,15.44,0.00,0.00,7.57
0.5280,101.3250,209.9261,101.3250,81.3513,0.00,0.00,15.48,0.00,0.00,7.59
0.5300,101.3250,209.3182,101.3250,81.4042,0.00,0.00,15.51,0.00,0.00,7.61
0.5320,101.3250,208.7136,101.3250,81.4569,0.00,0.00,15.54,0.00,0.00,7.63
0.5340,101.3250,208.1124,101.3250,81.5093,0.00,0.00,15.57,0.00,0.00,7.65
0.5360,101.3250,207.5148,101.3250,81.5615,0.00,0.00,15.61,0.00,0.00,7.67
0.5380,101.3250,206.9212,101.3250,81.6136,0.00,0.00,15.64,0.00,0.00,7.69
0.5400,101.3250,206.3317,101.3250,81.6654,0.00,0.00,15.67,0.00,0.00,7.71
0.5420,101.3250,205.7467,101.3250,81.7170,0.00,0.00,15.70,0.00,0.00,7.73
0.5440,101.3250,205.1664,101.3250,81.7683,0.00,0.00,15.73,0.00,0.00,7.75
0.5460,101.3250,204.5909,101.3250,81.8195,0.00,0.00,15.76,0.00,0.00,7.77
0.5480,101.3250,204.0204,101.3250,81.8705,0.00,0.00,15.80,0.00,0.00,7.79
0.5500,101.3250,203.4550,101.3250,81.9212,0.00,0.00,15.83,0.00,0.00,7.81
