t,y_ref,y,v,acc,P_pos_sp,P_pos,P_neg_sp,P_neg,F_req,F_each,F_pos,F_neg,F_net
14.572,0.135,0.136703,0.000434179,-0.000305701,126.322,126.31,76.3278,76.3404,98.1639,49.082,49.0572,49.0572,98.1143
14.574,0.135,0.136704,0.000433737,-0.000221194,126.322,126.31,76.3279,76.3402,98.1636,49.0818,49.0576,49.0576,98.1152
14.576,0.135,0.136705,0.000433458,-0.000139376,126.322,126.31,76.328,76.34,98.1632,49.0816,49.058,49.058,98.116
14.578,0.135,0.136706,0.000433338,-6.02214e-05,126.322,126.31,76.3281,76.3398,98.1628,49.0814,49.0584,49.0584,98.1167
14.58,0.135,0.136707,0.00043337,1.62998e-05,126.322,126.31,76.3282,76.3396,98.1624,49.0812,49.0587,49.0587,98.1175
14.582,0.135,0.136708,0.000433551,9.02161e-05,126.322,126.311,76.3283,76.3394,98.1619,49.081,49.0591,49.0591,98.1182
14.584,0.135,0.136709,0.000433874,0.000161556,126.322,126.311,76.3284,76.3392,98.1615,49.0807,49.0595,49.0595,98.119
14.586,0.135,0.136709,0.000434334,0.00023035,126.321,126.311,76.3285,76.339,98.161,49.0805,49.0598,49.0598,98.1197
14.588,0.135,0.13671,0.000434928,0.000296627,126.321,126.311,76.3286,76.3389,98.1605,49.0803,49.0602,49.0602,98.1203
14.59,0.135,0.136711,0.000435649,0.000360418,126.321,126.311,76.3288,76.3387,98.16,49.08,49.0605,49.0605,98.121
14.592,0.135,0.136712,0.000436492,0.000421751,126.321,126.311,76.3289,76.3385,98.1595,49.0798,49.0608,49.0608,98.1216
14.594,0.135,0.136713,0.000437453,0.000480659,126.321,126.312,76.329,76.3384,98.159,49.0795,49.0611,49.0611,98.1223
14.596,0.135,0.136714,0.000438528,0.00053717,126.321,126.312,76.3291,76.3382,98.1585,49.0792,49.0614,49.0614,98.1229
14.598,0.135,0.136715,0.00043971,0.000591318,126.321,126.312,76.3293,76.3381,98.1579,49.079,49.0617,49.0617,98.1235
14.6,0.135,0.136716,0.000440997,0.000643131,126.321,126.312,76.3294,76.3379,98.1574,49.0787,49.062,49.062,98.124
14.602,0.135,0.136716,0.000442382,0.000692643,126.32,126.312,76.3296,76.3378,98.1568,49.0784,49.0623,49.0623,98.1246
14.604,0.135,0.136717,0.000443862,0.000739883,126.32,126.312,76.3297,76.3376,98.1562,49.0781,49.0625,49.0625,98.1251
14.606,0.135,0.136718,0.000445431,0.000784885,126.32,126.312,76.3299,76.3375,98.1556,49.0778,49.0628,49.0628,98.1256
14.608,0.135,0.136719,0.000447087,0.000827679,126.32,126.313,76.33,76.3374,98.155,49.0775,49.063,49.063,98.1261
14.61,0.135,0.13672,0.000448823,0.000868297,126.32,126.313,76.3302,76.3373,98.1544,49.0772,49.0633,49.0633,98.1266
14.612,0.135,0.136721,0.000450637,0.000906773,126.32,126.313,76.3303,76.3372,98.1538,49.0769,49.0635,49.0635,98.127
14.614,0.135,0.136722,0.000452523,0.000943136,126.32,126.313,76.3305,76.337,98.1532,49.0766,49.0637,49.0637,98.1275
14.616,0.135,0.136723,0.000454478,0.000977421,126.319,126.313,76.3307,76.3369,98.1526,49.0763,49.0639,49.0639,98.1279
14.618,0.135,0.136724,0.000456497,0.00100966,126.319,126.313,76.3308,76.3368,98.1519,49.076,49.0641,49.0641,98.1283
14.62,0.135,0.136725,0.000458577,0.00103988,126.319,126.313,76.331,76.3367,98.1513,49.0756,49.0643,49.0643,98.1287
14.622,0.135,0.136726,0.000460713,0.00106812,126.319,126.313,76.3312,76.3366,98.1506,49.0753,49.0645,49.0645,98.129
14.624,0.135,0.136726,0.000462902,0.00109442,126.319,126.313,76.3313,76.3366,98.1499,49.075,49.0647,49.0647,98.1294
14.626,0.135,0.136727,0.00046514,0.00111879,126.319,126.314,76.3315,76.3365,98.1493,49.0746,49.0649,49.0649,98.1297
14.628,0.135,0.136728,0.000467422,0.00114128,126.318,126.314,76.3317,76.3364,98.1486,49.0743,49.065,49.065,98.13
14.63,0.135,0.136729,0.000469746,0.00116192,126.318,126.314,76.3318,76.3363,98.1479,49.0739,49.0652,49.0652,98.1303
14.632,0.135,0.13673,0.000472108,0.00118074,126.318,126.314,76.332,76.3362,98.1472,49.0736,49.0653,49.0653,98.1306
14.634,0.135,0.136731,0.000474503,0.00119778,126.318,126.314,76.3322,76.3362,98.1465,49.0732,49.0654,49.0654,98.1309
14.636,0.135,0.136732,0.000476929,0.00121306,126.318,126.314,76.3324,76.3361,98.1458,49.0729,49.0656,49.0656,98.1311
14.638,0.135,0.136733,0.000479383,0.00122662,126.317,126.314,76.3326,76.3361,98.1451,49.0725,49.0657,49.0657,98.1313
14.64,0.135,0.136734,0.00048186,0.00123849,126.317,126.314,76.3327,76.336,98.1444,49.0722,49.0658,49.0658,98.1316
14.642,0.135,0.136735,0.000484357,0.0012487,126.317,126.314,76.3329,76.336,98.1436,49.0718,49.0659,49.0659,98.1318
14.644,0.135,0.136736,0.000486872,0.00125729,126.317,126.314,76.3331,76.3359,98.1429,49.0715,49.066,49.066,98.1319
14.646,0.135,0.136737,0.0004894,0.00126429,126.317,126.314,76.3333,76.3359,98.1422,49.0711,49.0661,49.0661,98.1321
14.648,0.135,0.136738,0.00049194,0.00126973,126.317,126.314,76.3335,76.3358,98.1415,49.0707,49.0661,49.0661,98.1323
14.65,0.135,0.136739,0.000494487,0.00127364,126.316,126.314,76.3337,76.3358,98.1407,49.0704,49.0662,49.0662,98.1324
14.652,0.135,0.13674,0.000497039,0.00127606,126.316,126.314,76.3339,76.3358,98.14,49.07,49.0663,49.0663,98.1325
14.654,0.135,0.136741,0.000499593,0.00127702,126.316,126.314,76.334,76.3357,98.1392,49.0696,49.0663,49.0663,98.1327
14.656,0.135,0.136742,0.000502146,0.00127654,126.316,126.314,76.3342,76.3357,98.1385,49.0692,49.0664,49.0664,98.1327
14.658,0.135,0.136743,0.000504695,0.00127467,126.316,126.314,76.3344,76.3357,98.1378,49.0689,49.0664,49.0664,98.1328
14.66,0.135,0.136744,0.000507238,0.00127143,126.315,126.314,76.3346,76.3357,98.137,49.0685,49.0665,49.0665,98.1329
14.662,0.135,0.136745,0.000509772,0.00126686,126.315,126.314,76.3348,76.3356,98.1363,49.0681,49.0665,49.0665,98.133
14.664,0.135,0.136746,0.000512294,0.00126098,126.315,126.314,76.335,76.3356,98.1355,49.0678,49.0665,49.0665,98.133
14.666,0.135,0.136747,0.000514802,0.00125382,126.315,126.314,76.3352,76.3356,98.1348,49.0674,49.0665,49.0665,98.133
14.668,0.135,0.136748,0.000517293,0.00124543,126.315,126.314,76.3354,76.3356,98.134,49.067,49.0665,49.0665,98.133
14.67,0.135,0.136749,0.000519764,0.00123582,126.314,126.314,76.3356,76.3356,98.1333,49.0666,49.0665,49.0665,98.133
14.672,0.135,0.13675,0.000522214,0.00122504,126.314,126.314,76.3358,76.3356,98.1325,49.0663,49.0665,49.0665,98.133
14.674,0.135,0.136751,0.00052464,0.00121311,126.314,126.314,76.336,76.3356,98.1318,49.0659,49.0665,49.0665,98.133
14.676,0.135,0.136752,0.000527041,0.00120005,126.314,126.314,76.3361,76.3356,98.131,49.0655,49.0665,49.0665,98.133
14.678,0.135,0.136753,0.000529412,0.00118591,126.314,126.314,76.3363,76.3357,98.1303,49.0651,49.0665,49.0665,98.1329
14.68,0.135,0.136754,0.000531754,0.00117071,126.313,126.314,76.3365,76.3357,98.1295,49.0648,49.0664,49.0664,98.1329
14.682,0.135,0.136755,0.000534063,0.00115448,126.313,126.314,76.3367,76.3357,98.1288,49.0644,49.0664,49.0664,98.1328
14.684,0.135,0.136756,0.000536337,0.00113726,126.313,126.314,76.3369,76.3357,98.128,49.064,49.0664,49.0664,98.1327
14.686,0.135,0.136758,0.000538575,0.00111906,126.313,126.314,76.3371,76.3357,98.1273,49.0636,49.0663,49.0663,98.1326
14.688,0.135,0.136759,0.000540775,0.00109992,126.313,126.314,76.3373,76.3358,98.1265,49.0633,49.0663,49.0663,98.1325
14.69,0.135,0.13676,0.000542935,0.00107987,126.313,126.314,76.3375,76.3358,98.1258,49.0629,49.0662,49.0662,98.1324
14.692,0.135,0.136761,0.000545053,0.00105894,126.312,126.314,76.3377,76.3358,98.1251,49.0625,49.0662,49.0662,98.1323
14.694,0.135,0.136762,0.000547127,0.00103716,126.312,126.314,76.3378,76.3358,98.1243,49.0622,49.0661,49.0661,98.1322
14.696,0.135,0.136763,0.000549156,0.00101455,126.312,126.314,76.338,76.3359,98.1236,49.0618,49.066,49.066,98.132
14.698,0.135,0.136764,0.000551139,0.000991138,126.312,126.314,76.3382,76.3359,98.1229,49.0614,49.0659,49.0659,98.1319
14.7,0.135,0.136765,0.000553072,0.000966959,126.312,126.314,76.3384,76.336,98.1221,49.0611,49.0659,49.0659,98.1317
14.702,0.135,0.136766,0.000554957,0.000942037,126.311,126.314,76.3386,76.336,98.1214,49.0607,49.0658,49.0658,98.1315
14.704,0.135,0.136767,0.000556789,0.0009164,126.311,126.314,76.3388,76.3361,98.1207,49.0603,49.0657,49.0657,98.1314
14.706,0.135,0.136769,0.00055857,0.000890074,126.311,126.314,76.339,76.3361,98.12,49.06,49.0656,49.0656,98.1312
14.708,0.135,0.13677,0.000560296,0.000863087,126.311,126.314,76.3391,76.3362,98.1193,49.0596,49.0655,49.0655,98.131
14.71,0.135,0.136771,0.000561967,0.000835465,126.311,126.314,76.3393,76.3362,98.1185,49.0593,49.0654,49.0654,98.1308
14.712,0.135,0.136772,0.000563581,0.000807234,126.311,126.314,76.3395,76.3363,98.1178,49.0589,49.0653,49.0653,98.1306
14.714,0.135,0.136773,0.000565138,0.000778419,126.31,126.314,76.3397,76.3363,98.1171,49.0586,49.0652,49.0652,98.1303
14.716,0.135,0.136774,0.000566636,0.000749047,126.31,126.314,76.3399,76.3364,98.1164,49.0582,49.065,49.065,98.1301
14.718,0.135,0.136775,0.000568074,0.000719142,126.31,126.314,76.34,76.3364,98.1157,49.0579,49.0649,49.0649,98.1299
14.72,0.135,0.136776,0.000569452,0.00068873,126.31,126.314,76.3402,76.3365,98.1151,49.0575,49.0648,49.0648,98.1296
14.722,0.135,0.136778,0.000570767,0.000657836,126.31,126.313,76.3404,76.3366,98.1144,49.0572,49.0647,49.0647,98.1294
14.724,0.135,0.136779,0.00057202,0.000626483,126.309,126.313,76.3406,76.3366,98.1137,49.0569,49.0645,49.0645,98.1291
14.726,0.135,0.13678,0.00057321,0.000594696,126.309,126.313,76.3407,76.3367,98.113,49.0565,49.0644,49.0644,98.1288
14.728,0.135,0.136781,0.000574335,0.000562499,126.309,126.313,76.3409,76.3368,98.1124,49.0562,49.0643,49.0643,98.1286
14.73,0.135,0.136782,0.000575395,0.000529916,126.309,126.313,76.3411,76.3368,98.1117,49.0559,49.0641,49.0641,98.1283
14.732,0.135,0.136783,0.000576389,0.000496968,126.309,126.313,76.3412,76.3369,98.111,49.0555,49.064,49.064,98.128
14.734,0.135,0.136785,0.000577316,0.00046368,126.309,126.313,76.3414,76.337,98.1104,49.0552,49.0638,49.0638,98.1277
14.736,0.135,0.136786,0.000578176,0.000430074,126.308,126.313,76.3416,76.3371,98.1098,49.0549,49.0637,49.0637,98.1274
14.738,0.135,0.136787,0.000578968,0.000396171,126.308,126.313,76.3417,76.3371,98.1091,49.0546,49.0635,49.0635,98.1271
14.74,0.135,0.136788,0.000579692,0.000361995,126.308,126.313,76.3419,76.3372,98.1085,49.0542,49.0634,49.0634,98.1268
14.742,0.135,0.136789,0.000580348,0.000327566,126.308,126.313,76.342,76.3373,98.1079,49.0539,49.0632,49.0632,98.1265
14.744,0.135,0.13679,0.000580933,0.000292906,126.308,126.313,76.3422,76.3374,98.1072,49.0536,49.0631,49.0631,98.1261
14.746,0.135,0.136791,0.000581449,0.000258036,126.308,126.313,76.3424,76.3375,98.1066,49.0533,49.0629,49.0629,98.1258
14.748,0.135,0.136793,0.000581895,0.000222977,126.307,126.312,76.3425,76.3375,98.106,49.053,49.0627,49.0627,98.1255
14.75,0.135,0.136794,0.000582271,0.000187748,126.307,126.312,76.3427,76.3376,98.1054,49.0527,49.0626,49.0626,98.1252
14.752,0.135,0.136795,0.000582576,0.000152371,126.307,126.312,76.3428,76.3377,98.1048,49.0524,49.0624,49.0624,98.1248
14.754,0.135,0.136796,0.000582809,0.000116863,126.307,126.312,76.343,76.3378,98.1042,49.0521,49.0622,49.0622,98.1245
14.756,0.135,0.136797,0.000582972,8.12458e-05,126.307,126.312,76.3431,76.3379,98.1037,49.0518,49.0621,49.0621,98.1241
14.758,0.135,0.136798,0.000583063,4.55371e-05,126.307,126.312,76.3433,76.338,98.1031,49.0515,49.0619,49.0619,98.1238
14.76,0.135,0.1368,0.000583082,9.75596e-06,126.307,126.312,76.3434,76.3381,98.1025,49.0513,49.0617,49.0617,98.1234
14.762,0.135,0.136801,0.00058303,-2.60793e-05,126.306,126.312,76.3435,76.3382,98.102,49.051,49.0615,49.0615,98.1231
14.764,0.135,0.136802,0.000582906,-6.19507e-05,126.306,126.312,76.3437,76.3383,98.1014,49.0507,49.0614,49.0614,98.1227
14.766,0.135,0.136803,0.000582711,-9.78405e-05,126.306,126.312,76.3438,76.3384,98.1009,49.0504,49.0612,49.0612,98.1223
14.768,0.135,0.136804,0.000582443,-0.000133731,126.306,126.312,76.344,76.3384,98.1003,49.0502,49.061,49.061,98.122
14.77,0.135,0.136805,0.000582104,-0.000169606,126.306,126.311,76.3441,76.3385,98.0998,49.0499,49.0608,49.0608,98.1216
14.772,0.135,0.136807,0.000581693,-0.000205448,126.306,126.311,76.3442,76.3386,98.0993,49.0496,49.0606,49.0606,98.1212
14.774,0.135,0.136808,0.000581211,-0.000241242,126.306,126.311,76.3444,76.3387,98.0988,49.0494,49.0604,49.0604,98.1209
14.776,0.135,0.136809,0.000580657,-0.00027697,126.306,126.311,76.3445,76.3388,98.0983,49.0491,49.0602,49.0602,98.1205
14.778,0.135,0.13681,0.000580031,-0.000312617,126.305,126.311,76.3446,76.3389,98.0978,49.0489,49.0601,49.0601,98.1201
14.78,0.135,0.136811,0.000579335,-0.000348168,126.305,126.311,76.3447,76.339,98.0973,49.0486,49.0599,49.0599,98.1197
14.782,0.135,0.136812,0.000578568,-0.000383607,126.305,126.311,76.3449,76.3391,98.0968,49.0484,49.0597,49.0597,98.1193
14.784,0.135,0.136814,0.00057773,-0.000418921,126.305,126.311,76.345,76.3392,98.0963,49.0482,49.0595,49.0595,98.119
14.786,0.135,0.136815,0.000576822,-0.000454094,126.305,126.311,76.3451,76.3393,98.0958,49.0479,49.0593,49.0593,98.1186
14.788,0.135,0.136816,0.000575844,-0.000489113,126.305,126.311,76.3452,76.3394,98.0954,49.0477,49.0591,49.0591,98.1182
14.79,0.135,0.136817,0.000574796,-0.000523964,126.305,126.31,76.3453,76.3395,98.0949,49.0475,49.0589,49.0589,98.1178
14.792,0.135,0.136818,0.000573678,-0.000558632,126.305,126.31,76.3454,76.3396,98.0945,49.0472,49.0587,49.0587,98.1174
14.794,0.135,0.136819,0.000572492,-0.000593106,126.304,126.31,76.3456,76.3397,98.094,49.047,49.0585,49.0585,98.117
14.796,0.135,0.13682,0.000571237,-0.000627373,126.304,126.31,76.3457,76.3398,98.0936,49.0468,49.0583,49.0583,98.1166
14.798,0.135,0.136822,0.000569915,-0.000661419,126.304,126.31,76.3458,76.3399,98.0932,49.0466,49.0581,49.0581,98.1162
14.8,0.135,0.136823,0.000568524,-0.000695233,126.304,126.31,76.3459,76.34,98.0928,49.0464,49.0579,49.0579,98.1158
14.802,0.135,0.136824,0.000567067,-0.000728803,126.304,126.31,76.346,76.3401,98.0924,49.0462,49.0577,49.0577,98.1155
14.804,0.135,0.136825,0.000565542,-0.000762117,126.304,126.31,76.3461,76.3402,98.092,49.046,49.0575,49.0575,98.1151
14.806,0.135,0.136826,0.000563952,-0.000795165,126.304,126.31,76.3462,76.3403,98.0916,49.0458,49.0573,49.0573,98.1147
14.808,0.135,0.136827,0.000562296,-0.000827935,126.304,126.31,76.3463,76.3404,98.0912,49.0456,49.0571,49.0571,98.1143
14.81,0.135,0.136828,0.000560575,-0.000860416,126.304,126.309,76.3464,76.3405,98.0908,49.0454,49.0569,49.0569,98.1139
14.812,0.135,0.136829,0.00055879,-0.000892599,126.304,126.309,76.3465,76.3406,98.0904,49.0452,49.0567,49.0567,98.1135
14.814,0.135,0.136831,0.000556941,-0.000924473,126.303,126.309,76.3466,76.3407,98.0901,49.045,49.0566,49.0566,98.1131
14.816,0.135,0.136832,0.000555029,-0.000956029,126.303,126.309,76.3467,76.3408,98.0897,49.0449,49.0564,49.0564,98.1127
14.818,0.135,0.136833,0.000553055,-0.000987257,126.303,126.309,76.3467,76.3409,98.0894,49.0447,49.0562,49.0562,98.1123
14.82,0.135,0.136834,0.000551018,-0.00101815,126.303,126.309,76.3468,76.341,98.0891,49.0445,49.056,49.056,98.1119
14.822,0.135,0.136835,0.000548921,-0.0010487,126.303,126.309,76.3469,76.3411,98.0887,49.0444,49.0558,49.0558,98.1116
14.824,0.135,0.136836,0.000546763,-0.00107889,126.303,126.309,76.347,76.3412,98.0884,49.0442,49.0556,49.0556,98.1112
14.826,0.135,0.136837,0.000544546,-0.00110872,126.303,126.309,76.3471,76.3413,98.0881,49.044,49.0554,49.0554,98.1108
14.828,0.135,0.136838,0.000542269,-0.00113818,126.303,126.309,76.3472,76.3414,98.0878,49.0439,49.0552,49.0552,98.1104
14.83,0.135,0.136839,0.000539935,-0.00116726,126.303,126.309,76.3472,76.3415,98.0875,49.0437,49.055,49.055,98.11
14.832,0.135,0.13684,0.000537543,-0.00119596,126.303,126.308,76.3473,76.3416,98.0872,49.0436,49.0548,49.0548,98.1096
14.834,0.135,0.136842,0.000535094,-0.00122426,126.303,126.308,76.3474,76.3417,98.0869,49.0435,49.0546,49.0546,98.1093
14.836,0.135,0.136843,0.00053259,-0.00125217,126.303,126.308,76.3474,76.3418,98.0866,49.0433,49.0544,49.0544,98.1089
14.838,0.135,0.136844,0.000530031,-0.00127967,126.302,126.308,76.3475,76.3419,98.0864,49.0432,49.0543,49.0543,98.1085
14.84,0.135,0.136845,0.000527417,-0.00130676,126.302,126.308,76.3476,76.342,98.0861,49.0431,49.0541,49.0541,98.1081
14.842,0.135,0.136846,0.00052475,-0.00133343,126.302,126.308,76.3476,76.3421,98.0859,49.0429,49.0539,49.0539,98.1078
14.844,0.135,0.136847,0.000522031,-0.00135968,126.302,126.308,76.3477,76.3422,98.0856,49.0428,49.0537,49.0537,98.1074
14.846,0.135,0.136848,0.00051926,-0.0013855,126.302,126.308,76.3478,76.3423,98.0854,49.0427,49.0535,49.0535,98.107
14.848,0.135,0.136849,0.000516438,-0.00141089,126.302,126.308,76.3478,76.3423,98.0851,49.0426,49.0533,49.0533,98.1067
14.85,0.135,0.13685,0.000513567,-0.00143583,126.302,126.308,76.3479,76.3424,98.0849,49.0425,49.0531,49.0531,98.1063
14.852,0.135,0.136851,0.000510646,-0.00146034,126.302,126.307,76.3479,76.3425,98.0847,49.0424,49.053,49.053,98.1059
14.854,0.135,0.136852,0.000507677,-0.0014844,126.302,126.307,76.348,76.3426,98.0845,49.0422,49.0528,49.0528,98.1056
14.856,0.135,0.136853,0.000504661,-0.001508,126.302,126.307,76.348,76.3427,98.0843,49.0421,49.0526,49.0526,98.1052
14.858,0.135,0.136854,0.000501599,-0.00153115,126.302,126.307,76.3481,76.3428,98.0841,49.042,49.0524,49.0524,98.1049
14.86,0.135,0.136855,0.000498491,-0.00155384,126.302,126.307,76.3481,76.3429,98.0839,49.042,49.0523,49.0523,98.1045
14.862,0.135,0.136856,0.000495339,-0.00157607,126.302,126.307,76.3482,76.343,98.0837,49.0419,49.0521,49.0521,98.1042
14.864,0.135,0.136857,0.000492143,-0.00159783,126.302,126.307,76.3482,76.3431,98.0836,49.0418,49.0519,49.0519,98.1038
14.866,0.135,0.136858,0.000488905,-0.00161913,126.302,126.307,76.3483,76.3432,98.0834,49.0417,49.0517,49.0517,98.1035
14.868,0.135,0.136859,0.000485625,-0.00163995,126.302,126.307,76.3483,76.3432,98.0832,49.0416,49.0516,49.0516,98.1032
14.87,0.135,0.13686,0.000482304,-0.0016603,126.302,126.307,76.3483,76.3433,98.0831,49.0415,49.0514,49.0514,98.1028
14.872,0.135,0.136861,0.000478944,-0.00168017,126.302,126.307,76.3484,76.3434,98.0829,49.0415,49.0512,49.0512,98.1025
14.874,0.135,0.136862,0.000475545,-0.00169957,126.302,126.307,76.3484,76.3435,98.0828,49.0414,49.0511,49.0511,98.1022
14.876,0.135,0.136863,0.000472108,-0.00171848,126.302,126.306,76.3485,76.3436,98.0827,49.0413,49.0509,49.0509,98.1018
14.878,0.135,0.136864,0.000468634,-0.00173692,126.302,126.306,76.3485,76.3437,98.0825,49.0413,49.0508,49.0508,98.1015
14.88,0.135,0.136865,0.000465124,-0.00175487,126.301,126.306,76.3485,76.3437,98.0824,49.0412,49.0506,49.0506,98.1012
14.882,0.135,0.136865,0.00046158,-0.00177233,126.301,126.306,76.3485,76.3438,98.0823,49.0411,49.0504,49.0504,98.1009
14.884,0.135,0.136866,0.000458001,-0.00178932,126.301,126.306,76.3486,76.3439,98.0822,49.0411,49.0503,49.0503,98.1006
14.886,0.135,0.136867,0.00045439,-0.00180581,126.301,126.306,76.3486,76.344,98.0821,49.041,49.0501,49.0501,98.1003
14.888,0.135,0.136868,0.000450746,-0.00182183,126.301,126.306,76.3486,76.3441,98.082,49.041,49.05,49.05,98.1
14.89,0.135,0.136869,0.000447071,-0.00183735,126.301,126.306,76.3486,76.3441,98.0819,49.0409,49.0498,49.0498,98.0997
14.892,0.135,0.13687,0.000443366,-0.00185239,126.301,126.306,76.3487,76.3442,98.0818,49.0409,49.0497,49.0497,98.0994
14.894,0.135,0.136871,0.000439633,-0.00186694,126.301,126.306,76.3487,76.3443,98.0817,49.0409,49.0495,49.0495,98.0991
14.896,0.135,0.136872,0.000435871,-0.00188101,126.301,126.306,76.3487,76.3444,98.0817,49.0408,49.0494,49.0494,98.0988
14.898,0.135,0.136873,0.000432081,-0.00189459,126.301,126.306,76.3487,76.3444,98.0816,49.0408,49.0492,49.0492,98.0985
14.9,0.135,0.136873,0.000428266,-0.00190768,126.301,126.306,76.3487,76.3445,98.0815,49.0408,49.0491,49.0491,98.0982
14.902,0.135,0.136874,0.000424425,-0.00192029,126.301,126.305,76.3488,76.3446,98.0815,49.0407,49.049,49.049,98.0979
14.904,0.135,0.136875,0.000420561,-0.00193242,126.301,126.305,76.3488,76.3446,98.0814,49.0407,49.0488,49.0488,98.0977
14.906,0.135,0.136876,0.000416672,-0.00194406,126.301,126.305,76.3488,76.3447,98.0814,49.0407,49.0487,49.0487,98.0974
14.908,0.135,0.136877,0.000412762,-0.00195523,126.301,126.305,76.3488,76.3448,98.0814,49.0407,49.0486,49.0486,98.0971
14.91,0.135,0.136878,0.00040883,-0.00196591,126.301,126.305,76.3488,76.3448,98.0813,49.0407,49.0484,49.0484,98.0969
14.912,0.135,0.136878,0.000404878,-0.00197612,126.301,126.305,76.3488,76.3449,98.0813,49.0406,49.0483,49.0483,98.0966
14.914,0.135,0.136879,0.000400906,-0.00198585,126.301,126.305,76.3488,76.345,98.0813,49.0406,49.0482,49.0482,98.0963
14.916,0.135,0.13688,0.000396916,-0.00199511,126.301,126.305,76.3488,76.345,98.0813,49.0406,49.048,49.048,98.0961
14.918,0.135,0.136881,0.000392908,-0.00200389,126.301,126.305,76.3488,76.3451,98.0812,49.0406,49.0479,49.0479,98.0958
14.92,0.135,0.136882,0.000388884,-0.0020122,126.301,126.305,76.3488,76.3452,98.0812,49.0406,49.0478,49.0478,98.0956
14.922,0.135,0.136882,0.000384844,-0.00202005,126.301,126.305,76.3488,76.3452,98.0812,49.0406,49.0477,49.0477,98.0954
14.924,0.135,0.136883,0.000380789,-0.00202743,126.301,126.305,76.3488,76.3453,98.0812,49.0406,49.0476,49.0476,98.0951
14.926,0.135,0.136884,0.00037672,-0.00203435,126.301,126.305,76.3488,76.3453,98.0812,49.0406,49.0474,49.0474,98.0949
14.928,0.135,0.136885,0.000372639,-0.00204081,126.301,126.305,76.3488,76.3454,98.0812,49.0406,49.0473,49.0473,98.0947
14.93,0.135,0.136885,0.000368545,-0.00204681,126.301,126.305,76.3488,76.3455,98.0813,49.0406,49.0472,49.0472,98.0944
14.932,0.135,0.136886,0.00036444,-0.00205235,126.301,126.304,76.3488,76.3455,98.0813,49.0406,49.0471,49.0471,98.0942
14.934,0.135,0.136887,0.000360325,-0.00205745,126.301,126.304,76.3488,76.3456,98.0813,49.0407,49.047,49.047,98.094
