t,theta_ref_deg,theta_deg,omega_degps,alpha,P_pos_sp,P_pos,P_neg_sp,P_neg,F_req,F_pos,F_neg,F_net,tau_act,tau_grav
21.288,10,8.53405,0.201237,-0.000484628,101.883,101.882,100.767,100.768,2.19299,1.09351,1.09351,2.18701,0.109351,0.109178
21.29,10,8.53445,0.201181,-0.000484386,101.883,101.882,100.767,100.768,2.19309,1.09356,1.09356,2.18712,0.109356,0.109183
21.292,10,8.53486,0.201126,-0.000484141,101.883,101.882,100.767,100.768,2.19319,1.09361,1.09361,2.18722,0.109361,0.109188
21.294,10,8.53526,0.20107,-0.000483894,101.884,101.882,100.766,100.768,2.19329,1.09366,1.09366,2.18732,0.109366,0.109193
21.296,10,8.53566,0.201015,-0.000483645,101.884,101.882,100.766,100.768,2.19339,1.09371,1.09371,2.18742,0.109371,0.109199
21.298,10,8.53606,0.20096,-0.000483394,101.884,101.882,100.766,100.768,2.19349,1.09376,1.09376,2.18752,0.109376,0.109204
21.3,10,8.53646,0.200904,-0.000483141,101.884,101.882,100.766,100.768,2.19359,1.09381,1.09381,2.18762,0.109381,0.109209
21.302,10,8.53687,0.200849,-0.000482887,101.884,101.882,100.766,100.768,2.19369,1.09386,1.09386,2.18772,0.109386,0.109214
21.304,10,8.53727,0.200794,-0.000482632,101.884,101.882,100.766,100.768,2.19379,1.09391,1.09391,2.18782,0.109391,0.109219
21.306,10,8.53767,0.200738,-0.000482376,101.884,101.882,100.766,100.768,2.19389,1.09396,1.09396,2.18792,0.109396,0.109224
21.308,10,8.53807,0.200683,-0.00048212,101.884,101.882,100.766,100.768,2.19399,1.09401,1.09401,2.18803,0.109401,0.109229
21.31,10,8.53847,0.200628,-0.000481863,101.884,101.882,100.766,100.768,2.19409,1.09406,1.09406,2.18813,0.109406,0.109234
21.312,10,8.53887,0.200573,-0.000481605,101.884,101.882,100.766,100.768,2.19419,1.09411,1.09411,2.18823,0.109411,0.109239
21.314,10,8.53927,0.200518,-0.000481348,101.884,101.882,100.766,100.768,2.19428,1.09416,1.09416,2.18833,0.109416,0.109244
21.316,10,8.53967,0.200462,-0.00048109,101.884,101.882,100.766,100.768,2.19438,1.09421,1.09421,2.18843,0.109421,0.10925
21.318,10,8.54008,0.200407,-0.000480833,101.884,101.882,100.766,100.768,2.19448,1.09427,1.09427,2.18853,0.109427,0.109255
21.32,10,8.54048,0.200352,-0.000480577,101.884,101.882,100.766,100.768,2.19458,1.09432,1.09432,2.18863,0.109432,0.10926
21.322,10,8.54088,0.200297,-0.000480321,101.884,101.882,100.766,100.768,2.19468,1.09437,1.09437,2.18873,0.109437,0.109265
21.324,10,8.54128,0.200242,-0.000480066,101.884,101.882,100.766,100.768,2.19478,1.09442,1.09442,2.18883,0.109442,0.10927
21.326,10,8.54168,0.200187,-0.000479811,101.884,101.882,100.766,100.768,2.19488,1.09447,1.09447,2.18893,0.109447,0.109275
21.328,10,8.54208,0.200132,-0.000479559,101.884,101.882,100.766,100.768,2.19498,1.09452,1.09452,2.18903,0.109452,0.10928
21.33,10,8.54248,0.200077,-0.000479307,101.884,101.882,100.766,100.768,2.19508,1.09457,1.09457,2.18913,0.109457,0.109285
21.332,10,8.54288,0.200022,-0.000479057,101.884,101.882,100.766,100.768,2.19518,1.09462,1.09462,2.18924,0.109462,0.10929
21.334,10,8.54328,0.199968,-0.000478809,101.884,101.883,100.766,100.767,2.19528,1.09467,1.09467,2.18934,0.109467,0.109295
21.336,10,8.54368,0.199913,-0.000478563,101.884,101.883,100.766,100.767,2.19538,1.09472,1.09472,2.18944,0.109472,0.1093
21.338,10,8.54408,0.199858,-0.000478318,101.884,101.883,100.766,100.767,2.19547,1.09477,1.09477,2.18954,0.109477,0.109305
21.34,10,8.54448,0.199803,-0.000478076,101.884,101.883,100.766,100.767,2.19557,1.09482,1.09482,2.18964,0.109482,0.109311
21.342,10,8.54488,0.199748,-0.000477836,101.884,101.883,100.766,100.767,2.19567,1.09487,1.09487,2.18974,0.109487,0.109316
21.344,10,8.54528,0.199694,-0.000477598,101.884,101.883,100.766,100.767,2.19577,1.09492,1.09492,2.18984,0.109492,0.109321
21.346,10,8.54568,0.199639,-0.000477362,101.884,101.883,100.766,100.767,2.19587,1.09497,1.09497,2.18994,0.109497,0.109326
21.348,10,8.54607,0.199584,-0.00047713,101.884,101.883,100.766,100.767,2.19597,1.09502,1.09502,2.19004,0.109502,0.109331
21.35,10,8.54647,0.19953,-0.0004769,101.884,101.883,100.766,100.767,2.19607,1.09507,1.09507,2.19014,0.109507,0.109336
21.352,10,8.54687,0.199475,-0.000476672,101.884,101.883,100.766,100.767,2.19617,1.09512,1.09512,2.19024,0.109512,0.109341
21.354,10,8.54727,0.19942,-0.000476448,101.884,101.883,100.766,100.767,2.19626,1.09517,1.09517,2.19034,0.109517,0.109346
21.356,10,8.54767,0.199366,-0.000476226,101.884,101.883,100.766,100.767,2.19636,1.09522,1.09522,2.19044,0.109522,0.109351
21.358,10,8.54807,0.199311,-0.000476008,101.884,101.883,100.766,100.767,2.19646,1.09527,1.09527,2.19054,0.109527,0.109356
21.36,10,8.54847,0.199257,-0.000475793,101.884,101.883,100.766,100.767,2.19656,1.09532,1.09532,2.19064,0.109532,0.109361
21.362,10,8.54887,0.199202,-0.00047558,101.884,101.883,100.766,100.767,2.19666,1.09537,1.09537,2.19074,0.109537,0.109366
21.364,10,8.54926,0.199148,-0.000475371,101.884,101.883,100.766,100.767,2.19676,1.09542,1.09542,2.19084,0.109542,0.109371
21.366,10,8.54966,0.199093,-0.000475166,101.884,101.883,100.766,100.767,2.19686,1.09547,1.09547,2.19094,0.109547,0.109376
21.368,10,8.55006,0.199039,-0.000474963,101.884,101.883,100.766,100.767,2.19696,1.09552,1.09552,2.19104,0.109552,0.109381
21.37,10,8.55046,0.198984,-0.000474765,101.884,101.883,100.766,100.767,2.19705,1.09557,1.09557,2.19114,0.109557,0.109387
21.372,10,8.55086,0.19893,-0.000474569,101.885,101.883,100.765,100.767,2.19715,1.09562,1.09562,2.19124,0.109562,0.109392
21.374,10,8.55125,0.198876,-0.000474377,101.885,101.883,100.765,100.767,2.19725,1.09567,1.09567,2.19134,0.109567,0.109397
21.376,10,8.55165,0.198821,-0.000474188,101.885,101.883,100.765,100.767,2.19735,1.09572,1.09572,2.19144,0.109572,0.109402
21.378,10,8.55205,0.198767,-0.000474003,101.885,101.883,100.765,100.767,2.19745,1.09577,1.09577,2.19154,0.109577,0.109407
21.38,10,8.55245,0.198713,-0.000473822,101.885,101.883,100.765,100.767,2.19755,1.09582,1.09582,2.19164,0.109582,0.109412
21.382,10,8.55284,0.198659,-0.000473644,101.885,101.883,100.765,100.767,2.19764,1.09587,1.09587,2.19174,0.109587,0.109417
21.384,10,8.55324,0.198604,-0.000473469,101.885,101.883,100.765,100.767,2.19774,1.09592,1.09592,2.19184,0.109592,0.109422
21.386,10,8.55364,0.19855,-0.000473298,101.885,101.883,100.765,100.767,2.19784,1.09597,1.09597,2.19194,0.109597,0.109427
21.388,10,8.55403,0.198496,-0.000473131,101.885,101.883,100.765,100.767,2.19794,1.09602,1.09602,2.19204,0.109602,0.109432
21.39,10,8.55443,0.198442,-0.000472967,101.885,101.883,100.765,100.767,2.19804,1.09607,1.09607,2.19214,0.109607,0.109437
21.392,10,8.55483,0.198387,-0.000472806,101.885,101.883,100.765,100.767,2.19814,1.09612,1.09612,2.19224,0.109612,0.109442
21.394,10,8.55523,0.198333,-0.000472649,101.885,101.883,100.765,100.767,2.19823,1.09617,1.09617,2.19234,0.109617,0.109447
21.396,10,8.55562,0.198279,-0.000472496,101.885,101.883,100.765,100.767,2.19833,1.09622,1.09622,2.19244,0.109622,0.109452
21.398,10,8.55602,0.198225,-0.000472346,101.885,101.883,100.765,100.767,2.19843,1.09627,1.09627,2.19254,0.109627,0.109457
21.4,10,8.55641,0.198171,-0.000472199,101.885,101.883,100.765,100.767,2.19853,1.09632,1.09632,2.19264,0.109632,0.109462
21.402,10,8.55681,0.198117,-0.000472055,101.885,101.883,100.765,100.767,2.19863,1.09637,1.09637,2.19274,0.109637,0.109467
21.404,10,8.55721,0.198063,-0.000471915,101.885,101.883,100.765,100.767,2.19872,1.09642,1.09642,2.19284,0.109642,0.109472
21.406,10,8.5576,0.198009,-0.000471778,101.885,101.883,100.765,100.767,2.19882,1.09647,1.09647,2.19294,0.109647,0.109477
21.408,10,8.558,0.197955,-0.000471645,101.885,101.883,100.765,100.767,2.19892,1.09652,1.09652,2.19304,0.109652,0.109482
21.41,10,8.55839,0.197901,-0.000471514,101.885,101.883,100.765,100.767,2.19902,1.09657,1.09657,2.19314,0.109657,0.109487
21.412,10,8.55879,0.197847,-0.000471387,101.885,101.884,100.765,100.766,2.19912,1.09662,1.09662,2.19324,0.109662,0.109492
21.414,10,8.55919,0.197793,-0.000471262,101.885,101.884,100.765,100.766,2.19921,1.09667,1.09667,2.19334,0.109667,0.109497
21.416,10,8.55958,0.197739,-0.000471141,101.885,101.884,100.765,100.766,2.19931,1.09672,1.09672,2.19344,0.109672,0.109502
21.418,10,8.55998,0.197685,-0.000471022,101.885,101.884,100.765,100.766,2.19941,1.09677,1.09677,2.19354,0.109677,0.109507
21.42,10,8.56037,0.197631,-0.000470907,101.885,101.884,100.765,100.766,2.19951,1.09682,1.09682,2.19364,0.109682,0.109512
21.422,10,8.56077,0.197577,-0.000470794,101.885,101.884,100.765,100.766,2.19961,1.09687,1.09687,2.19374,0.109687,0.109517
21.424,10,8.56116,0.197523,-0.000470684,101.885,101.884,100.765,100.766,2.1997,1.09692,1.09692,2.19384,0.109692,0.109522
21.426,10,8.56156,0.197469,-0.000470576,101.885,101.884,100.765,100.766,2.1998,1.09697,1.09697,2.19394,0.109697,0.109527
21.428,10,8.56195,0.197415,-0.000470471,101.885,101.884,100.765,100.766,2.1999,1.09702,1.09702,2.19404,0.109702,0.109532
21.43,10,8.56235,0.197361,-0.000470368,101.885,101.884,100.765,100.766,2.2,1.09707,1.09707,2.19414,0.109707,0.109538
21.432,10,8.56274,0.197307,-0.000470268,101.885,101.884,100.765,100.766,2.2001,1.09712,1.09712,2.19424,0.109712,0.109543
21.434,10,8.56314,0.197253,-0.00047017,101.885,101.884,100.765,100.766,2.20019,1.09717,1.09717,2.19433,0.109717,0.109548
21.436,10,8.56353,0.197199,-0.000470074,101.885,101.884,100.765,100.766,2.20029,1.09722,1.09722,2.19443,0.109722,0.109553
21.438,10,8.56392,0.197146,-0.00046998,101.885,101.884,100.765,100.766,2.20039,1.09727,1.09727,2.19453,0.109727,0.109558
21.44,10,8.56432,0.197092,-0.000469889,101.885,101.884,100.765,100.766,2.20049,1.09732,1.09732,2.19463,0.109732,0.109563
21.442,10,8.56471,0.197038,-0.000469799,101.885,101.884,100.765,100.766,2.20058,1.09737,1.09737,2.19473,0.109737,0.109568
21.444,10,8.56511,0.196984,-0.000469711,101.885,101.884,100.765,100.766,2.20068,1.09742,1.09742,2.19483,0.109742,0.109573
21.446,10,8.5655,0.19693,-0.000469625,101.885,101.884,100.765,100.766,2.20078,1.09746,1.09746,2.19493,0.109746,0.109578
21.448,10,8.56589,0.196876,-0.00046954,101.885,101.884,100.765,100.766,2.20088,1.09751,1.09751,2.19503,0.109751,0.109583
21.45,10,8.56629,0.196823,-0.000469457,101.885,101.884,100.765,100.766,2.20097,1.09756,1.09756,2.19513,0.109756,0.109588
21.452,10,8.56668,0.196769,-0.000469376,101.885,101.884,100.765,100.766,2.20107,1.09761,1.09761,2.19523,0.109761,0.109593
21.454,10,8.56707,0.196715,-0.000469296,101.886,101.884,100.764,100.766,2.20117,1.09766,1.09766,2.19533,0.109766,0.109598
21.456,10,8.56747,0.196661,-0.000469217,101.886,101.884,100.764,100.766,2.20127,1.09771,1.09771,2.19543,0.109771,0.109603
21.458,10,8.56786,0.196608,-0.00046914,101.886,101.884,100.764,100.766,2.20136,1.09776,1.09776,2.19552,0.109776,0.109608
21.46,10,8.56825,0.196554,-0.000469063,101.886,101.884,100.764,100.766,2.20146,1.09781,1.09781,2.19562,0.109781,0.109613
21.462,10,8.56865,0.1965,-0.000468988,101.886,101.884,100.764,100.766,2.20156,1.09786,1.09786,2.19572,0.109786,0.109618
21.464,10,8.56904,0.196446,-0.000468913,101.886,101.884,100.764,100.766,2.20165,1.09791,1.09791,2.19582,0.109791,0.109623
21.466,10,8.56943,0.196393,-0.000468839,101.886,101.884,100.764,100.766,2.20175,1.09796,1.09796,2.19592,0.109796,0.109628
21.468,10,8.56983,0.196339,-0.000468766,101.886,101.884,100.764,100.766,2.20185,1.09801,1.09801,2.19602,0.109801,0.109633
21.47,10,8.57022,0.196285,-0.000468694,101.886,101.884,100.764,100.766,2.20195,1.09806,1.09806,2.19612,0.109806,0.109637
21.472,10,8.57061,0.196231,-0.000468622,101.886,101.884,100.764,100.766,2.20204,1.09811,1.09811,2.19622,0.109811,0.109642
21.474,10,8.571,0.196178,-0.000468551,101.886,101.884,100.764,100.766,2.20214,1.09816,1.09816,2.19631,0.109816,0.109647
21.476,10,8.5714,0.196124,-0.00046848,101.886,101.884,100.764,100.766,2.20224,1.09821,1.09821,2.19641,0.109821,0.109652
21.478,10,8.57179,0.19607,-0.00046841,101.886,101.884,100.764,100.766,2.20233,1.09826,1.09826,2.19651,0.109826,0.109657
21.48,10,8.57218,0.196017,-0.000468339,101.886,101.884,100.764,100.766,2.20243,1.09831,1.09831,2.19661,0.109831,0.109662
21.482,10,8.57257,0.195963,-0.000468269,101.886,101.884,100.764,100.766,2.20253,1.09835,1.09835,2.19671,0.109835,0.109667
21.484,10,8.57296,0.195909,-0.000468199,101.886,101.884,100.764,100.766,2.20263,1.0984,1.0984,2.19681,0.10984,0.109672
21.486,10,8.57336,0.195856,-0.000468129,101.886,101.884,100.764,100.766,2.20272,1.09845,1.09845,2.19691,0.109845,0.109677
21.488,10,8.57375,0.195802,-0.000468059,101.886,101.884,100.764,100.766,2.20282,1.0985,1.0985,2.19701,0.10985,0.109682
21.49,10,8.57414,0.195748,-0.000467988,101.886,101.884,100.764,100.766,2.20292,1.09855,1.09855,2.1971,0.109855,0.109687
21.492,10,8.57453,0.195695,-0.000467918,101.886,101.885,100.764,100.765,2.20301,1.0986,1.0986,2.1972,0.10986,0.109692
21.494,10,8.57492,0.195641,-0.000467847,101.886,101.885,100.764,100.765,2.20311,1.09865,1.09865,2.1973,0.109865,0.109697
21.496,10,8.57531,0.195588,-0.000467775,101.886,101.885,100.764,100.765,2.20321,1.0987,1.0987,2.1974,0.10987,0.109702
21.498,10,8.5757,0.195534,-0.000467703,101.886,101.885,100.764,100.765,2.2033,1.09875,1.09875,2.1975,0.109875,0.109707
21.5,10,8.57609,0.19548,-0.000467631,101.886,101.885,100.764,100.765,2.2034,1.0988,1.0988,2.1976,0.10988,0.109712
21.502,10,8.57648,0.195427,-0.000467558,101.886,101.885,100.764,100.765,2.2035,1.09885,1.09885,2.19769,0.109885,0.109717
21.504,10,8.57688,0.195373,-0.000467485,101.886,101.885,100.764,100.765,2.20359,1.0989,1.0989,2.19779,0.10989,0.109722
21.506,10,8.57727,0.19532,-0.00046741,101.886,101.885,100.764,100.765,2.20369,1.09895,1.09895,2.19789,0.109895,0.109727
21.508,10,8.57766,0.195266,-0.000467335,101.886,101.885,100.764,100.765,2.20379,1.09899,1.09899,2.19799,0.109899,0.109732
21.51,10,8.57805,0.195213,-0.00046726,101.886,101.885,100.764,100.765,2.20388,1.09904,1.09904,2.19809,0.109904,0.109737
21.512,10,8.57844,0.195159,-0.000467183,101.886,101.885,100.764,100.765,2.20398,1.09909,1.09909,2.19819,0.109909,0.109742
21.514,10,8.57883,0.195106,-0.000467105,101.886,101.885,100.764,100.765,2.20408,1.09914,1.09914,2.19828,0.109914,0.109747
21.516,10,8.57922,0.195052,-0.000467027,101.886,101.885,100.764,100.765,2.20417,1.09919,1.09919,2.19838,0.109919,0.109752
21.518,10,8.57961,0.194999,-0.000466947,101.886,101.885,100.764,100.765,2.20427,1.09924,1.09924,2.19848,0.109924,0.109757
21.52,10,8.58,0.194945,-0.000466867,101.886,101.885,100.764,100.765,2.20437,1.09929,1.09929,2.19858,0.109929,0.109762
21.522,10,8.58039,0.194892,-0.000466785,101.886,101.885,100.764,100.765,2.20446,1.09934,1.09934,2.19868,0.109934,0.109767
21.524,10,8.58078,0.194838,-0.000466702,101.886,101.885,100.764,100.765,2.20456,1.09939,1.09939,2.19877,0.109939,0.109772
21.526,10,8.58117,0.194785,-0.000466618,101.886,101.885,100.764,100.765,2.20466,1.09944,1.09944,2.19887,0.109944,0.109777
21.528,10,8.58156,0.194731,-0.000466533,101.886,101.885,100.764,100.765,2.20475,1.09949,1.09949,2.19897,0.109949,0.109782
21.53,10,8.58195,0.194678,-0.000466447,101.886,101.885,100.764,100.765,2.20485,1.09953,1.09953,2.19907,0.109953,0.109786
21.532,10,8.58233,0.194624,-0.000466359,101.886,101.885,100.764,100.765,2.20495,1.09958,1.09958,2.19917,0.109958,0.109791
21.534,10,8.58272,0.194571,-0.00046627,101.887,101.885,100.763,100.765,2.20504,1.09963,1.09963,2.19926,0.109963,0.109796
21.536,10,8.58311,0.194517,-0.00046618,101.887,101.885,100.763,100.765,2.20514,1.09968,1.09968,2.19936,0.109968,0.109801
21.538,10,8.5835,0.194464,-0.000466088,101.887,101.885,100.763,100.765,2.20523,1.09973,1.09973,2.19946,0.109973,0.109806
21.54,10,8.58389,0.194411,-0.000465995,101.887,101.885,100.763,100.765,2.20533,1.09978,1.09978,2.19956,0.109978,0.109811
21.542,10,8.58428,0.194357,-0.000465901,101.887,101.885,100.763,100.765,2.20543,1.09983,1.09983,2.19966,0.109983,0.109816
21.544,10,8.58467,0.194304,-0.000465806,101.887,101.885,100.763,100.765,2.20552,1.09988,1.09988,2.19975,0.109988,0.109821
21.546,10,8.58506,0.194251,-0.000465709,101.887,101.885,100.763,100.765,2.20562,1.09993,1.09993,2.19985,0.109993,0.109826
21.548,10,8.58545,0.194197,-0.00046561,101.887,101.885,100.763,100.765,2.20572,1.09997,1.09997,2.19995,0.109997,0.109831
21.55,10,8.58583,0.194144,-0.00046551,101.887,101.885,100.763,100.765,2.20581,1.10002,1.10002,2.20005,0.110002,0.109836
21.552,10,8.58622,0.19409,-0.000465409,101.887,101.885,100.763,100.765,2.20591,1.10007,1.10007,2.20014,0.110007,0.109841
21.554,10,8.58661,0.194037,-0.000465307,101.887,101.885,100.763,100.765,2.206,1.10012,1.10012,2.20024,0.110012,0.109846
21.556,10,8.587,0.193984,-0.000465203,101.887,101.885,100.763,100.765,2.2061,1.10017,1.10017,2.20034,0.110017,0.109851
21.558,10,8.58739,0.193931,-0.000465097,101.887,101.885,100.763,100.765,2.2062,1.10022,1.10022,2.20044,0.110022,0.109856
21.56,10,8.58777,0.193877,-0.00046499,101.887,101.885,100.763,100.765,2.20629,1.10027,1.10027,2.20053,0.110027,0.10986
21.562,10,8.58816,0.193824,-0.000464882,101.887,101.885,100.763,100.765,2.20639,1.10032,1.10032,2.20063,0.110032,0.109865
21.564,10,8.58855,0.193771,-0.000464773,101.887,101.885,100.763,100.765,2.20648,1.10036,1.10036,2.20073,0.110036,0.10987
21.566,10,8.58894,0.193717,-0.000464662,101.887,101.885,100.763,100.765,2.20658,1.10041,1.10041,2.20083,0.110041,0.109875
21.568,10,8.58932,0.193664,-0.000464549,101.887,101.885,100.763,100.765,2.20668,1.10046,1.10046,2.20092,0.110046,0.10988
21.57,10,8.58971,0.193611,-0.000464436,101.887,101.885,100.763,100.765,2.20677,1.10051,1.10051,2.20102,0.110051,0.109885
21.572,10,8.5901,0.193558,-0.000464321,101.887,101.886,100.763,100.764,2.20687,1.10056,1.10056,2.20112,0.110056,0.10989
21.574,10,8.59048,0.193505,-0.000464204,101.887,101.886,100.763,100.764,2.20696,1.10061,1.10061,2.20122,0.110061,0.109895
21.576,10,8.59087,0.193451,-0.000464086,101.887,101.886,100.763,100.764,2.20706,1.10066,1.10066,2.20131,0.110066,0.1099
21.578,10,8.59126,0.193398,-0.000463968,101.887,101.886,100.763,100.764,2.20715,1.10071,1.10071,2.20141,0.110071,0.109905
21.58,10,8.59164,0.193345,-0.000463847,101.887,101.886,100.763,100.764,2.20725,1.10075,1.10075,2.20151,0.110075,0.10991
21.582,10,8.59203,0.193292,-0.000463726,101.887,101.886,100.763,100.764,2.20735,1.1008,1.1008,2.20161,0.11008,0.109915
21.584,10,8.59242,0.193239,-0.000463603,101.887,101.886,100.763,100.764,2.20744,1.10085,1.10085,2.2017,0.110085,0.109919
21.586,10,8.5928,0.193186,-0.000463479,101.887,101.886,100.763,100.764,2.20754,1.1009,1.1009,2.2018,0.11009,0.109924
21.588,10,8.59319,0.193133,-0.000463354,101.887,101.886,100.763,100.764,2.20763,1.10095,1.10095,2.2019,0.110095,0.109929
21.59,10,8.59358,0.19308,-0.000463228,101.887,101.886,100.763,100.764,2.20773,1.101,1.101,2.202,0.1101,0.109934
21.592,10,8.59396,0.193027,-0.0004631,101.887,101.886,100.763,100.764,2.20782,1.10105,1.10105,2.20209,0.110105,0.109939
21.594,10,8.59435,0.192973,-0.000462972,101.887,101.886,100.763,100.764,2.20792,1.10109,1.10109,2.20219,0.110109,0.109944
21.596,10,8.59473,0.19292,-0.000462842,101.887,101.886,100.763,100.764,2.20802,1.10114,1.10114,2.20229,0.110114,0.109949
21.598,10,8.59512,0.192867,-0.000462712,101.887,101.886,100.763,100.764,2.20811,1.10119,1.10119,2.20238,0.110119,0.109954
21.6,10,8.59551,0.192814,-0.00046258,101.887,101.886,100.763,100.764,2.20821,1.10124,1.10124,2.20248,0.110124,0.109959
21.602,10,8.59589,0.192761,-0.000462448,101.887,101.886,100.763,100.764,2.2083,1.10129,1.10129,2.20258,0.110129,0.109964
21.604,10,8.59628,0.192708,-0.000462314,101.887,101.886,100.763,100.764,2.2084,1.10134,1.10134,2.20267,0.110134,0.109968
21.606,10,8.59666,0.192655,-0.00046218,101.887,101.886,100.763,100.764,2.20849,1.10139,1.10139,2.20277,0.110139,0.109973
21.608,10,8.59705,0.192603,-0.000462045,101.887,101.886,100.763,100.764,2.20859,1.10143,1.10143,2.20287,0.110143,0.109978
21.61,10,8.59743,0.19255,-0.000461909,101.887,101.886,100.763,100.764,2.20868,1.10148,1.10148,2.20297,0.110148,0.109983
21.612,10,8.59782,0.192497,-0.000461772,101.887,101.886,100.763,100.764,2.20878,1.10153,1.10153,2.20306,0.110153,0.109988
21.614,10,8.5982,0.192444,-0.000461634,101.887,101.886,100.763,100.764,2.20887,1.10158,1.10158,2.20316,0.110158,0.109993
21.616,10,8.59859,0.192391,-0.000461496,101.888,101.886,100.762,100.764,2.20897,1.10163,1.10163,2.20326,0.110163,0.109998
21.618,10,8.59897,0.192338,-0.000461357,101.888,101.886,100.762,100.764,2.20906,1.10168,1.10168,2.20335,0.110168,0.110003
21.62,10,8.59936,0.192285,-0.000461217,101.888,101.886,100.762,100.764,2.20916,1.10172,1.10172,2.20345,0.110172,0.110008
21.622,10,8.59974,0.192232,-0.000461077,101.888,101.886,100.762,100.764,2.20925,1.10177,1.10177,2.20355,0.110177,0.110012
21.624,10,8.60013,0.19218,-0.000460936,101.888,101.886,100.762,100.764,2.20935,1.10182,1.10182,2.20364,0.110182,0.110017
21.626,10,8.60051,0.192127,-0.000460794,101.888,101.886,100.762,100.764,2.20945,1.10187,1.10187,2.20374,0.110187,0.110022
